Time,Month,EcoregionName,EcoregionIndex,NumSites,ppt,airtemp,avgNPPtc,avgResp,avgNEE,Ndep,StreamN,
60, 12, MN404, 19, 108539, 1.8, -1.4, 0, 5.16, 5.16, 0.03, 0, 
60, 12, MN500, 20, 55, 1.9, -1.1, 0, 8.35, 8.35, 0.04, 0, 
60, 12, MN504, 21, 14401, 1.9, -1.1, 0, 6.37, 6.37, 0.04, 0, 
60, 1, MN101, 1, 10773, 1.2, -11.5, 0, 3.21, 3.21, 0.03, 0, 
60, 1, MN102, 2, 8590, 1.2, -11.5, 0, 2.5, 2.5, 0.03, 0, 
60, 1, MN103, 3, 8809, 1.2, -11.5, 0, 2.22, 2.22, 0.03, 0, 
60, 1, MN104, 4, 5138, 1.2, -11.5, 0, 2.56, 2.56, 0.03, 0, 
60, 1, MN200, 5, 7713, 1, -13.1, 0, 2.95, 2.95, 0.03, 0, 
60, 1, MN201, 6, 42783, 1, -13.1, 0, 2.31, 2.31, 0.03, 0, 
60, 1, MN202, 7, 17504, 1, -13.1, 0, 1.97, 1.97, 0.03, 0, 
60, 1, MN203, 8, 1202, 1, -13.1, 0, 2.35, 2.35, 0.03, 0, 
60, 1, MN204, 9, 14335, 1, -13.1, 0, 1.91, 1.91, 0.03, 0, 
60, 1, MN300, 10, 8832, 1.1, -11.4, 0, 3.19, 3.19, 0.03, 0, 
60, 1, MN301, 11, 41134, 1.1, -11.4, 0, 2.72, 2.72, 0.03, 0, 
60, 1, MN302, 12, 61583, 1.1, -11.4, 0, 2.33, 2.33, 0.03, 0, 
60, 1, MN303, 13, 10582, 1.1, -11.4, 0, 2.45, 2.45, 0.03, 0, 
60, 1, MN304, 14, 29110, 1.1, -11.4, 0, 3.1, 3.1, 0.03, 0, 
60, 1, MN400, 15, 1544, 1.1, -12.1, 0, 2.77, 2.77, 0.03, 0, 
60, 1, MN401, 16, 15305, 1.1, -12.1, 0, 3.01, 3.01, 0.03, 0, 
60, 1, MN402, 17, 27990, 1.1, -12.1, 0, 1.94, 1.94, 0.03, 0, 
60, 1, MN403, 18, 1292, 1.1, -12.1, 0, 2.86, 2.86, 0.03, 0, 
60, 1, MN404, 19, 108539, 1.1, -12.1, 0, 2.7, 2.7, 0.03, 0, 
60, 1, MN500, 20, 55, 1.3, -12, 0, 4.32, 4.32, 0.03, 0, 
60, 1, MN504, 21, 14401, 1.3, -12, 0, 3.3, 3.3, 0.03, 0, 
60, 2, MN101, 1, 10773, 1.4, -10.6, 0, 3.37, 3.37, 0.03, 0, 
60, 2, MN102, 2, 8590, 1.4, -10.6, 0, 2.63, 2.63, 0.03, 0, 
60, 2, MN103, 3, 8809, 1.4, -10.6, 0, 2.33, 2.33, 0.03, 0, 
60, 2, MN104, 4, 5138, 1.4, -10.6, 0, 2.7, 2.7, 0.03, 0, 
60, 2, MN200, 5, 7713, 0.8, -12.2, 0, 3.11, 3.11, 0.03, 0, 
60, 2, MN201, 6, 42783, 0.8, -12.2, 0, 2.43, 2.43, 0.03, 0, 
60, 2, MN202, 7, 17504, 0.8, -12.2, 0, 2.08, 2.08, 0.03, 0, 
60, 2, MN203, 8, 1202, 0.8, -12.2, 0, 2.48, 2.48, 0.03, 0, 
60, 2, MN204, 9, 14335, 0.8, -12.2, 0, 2.01, 2.01, 0.03, 0, 
60, 2, MN300, 10, 8832, 1.2, -10.1, 0, 3.44, 3.44, 0.03, 0, 
60, 2, MN301, 11, 41134, 1.2, -10.1, 0, 2.93, 2.93, 0.03, 0, 
60, 2, MN302, 12, 61583, 1.2, -10.1, 0, 2.51, 2.51, 0.03, 0, 
60, 2, MN303, 13, 10582, 1.2, -10.1, 0, 2.65, 2.65, 0.03, 0, 
60, 2, MN304, 14, 29110, 1.2, -10.1, 0, 3.35, 3.35, 0.03, 0, 
60, 2, MN400, 15, 1544, 0.9, -10.8, 0, 3.01, 3.01, 0.03, 0, 
60, 2, MN401, 16, 15305, 0.9, -10.8, 0, 3.25, 3.25, 0.03, 0, 
60, 2, MN402, 17, 27990, 0.9, -10.8, 0, 2.09, 2.09, 0.03, 0, 
60, 2, MN403, 18, 1292, 0.9, -10.8, 0, 3.09, 3.09, 0.03, 0, 
60, 2, MN404, 19, 108539, 0.9, -10.8, 0, 2.92, 2.92, 0.03, 0, 
60, 2, MN500, 20, 55, 1.1, -10.2, 0, 4.78, 4.78, 0.03, 0, 
60, 2, MN504, 21, 14401, 1.1, -10.2, 0, 3.66, 3.66, 0.03, 0, 
60, 3, MN101, 1, 10773, 4.1, -3.6, 0, 5.14, 5.14, 0.05, 0, 
60, 3, MN102, 2, 8590, 4.1, -3.6, 0, 4.02, 4.02, 0.05, 0, 
60, 3, MN103, 3, 8809, 4.1, -3.6, 0, 3.56, 3.56, 0.05, 0, 
60, 3, MN104, 4, 5138, 4.1, -3.6, 0, 4.15, 4.15, 0.05, 0, 
60, 3, MN200, 5, 7713, 4.6, -4.5, 0, 4.92, 4.92, 0.05, 0, 
60, 3, MN201, 6, 42783, 4.7, -4.5, 0, 3.86, 3.86, 0.05, 0, 
60, 3, MN202, 7, 17504, 4.7, -4.5, 0, 3.3, 3.3, 0.05, 0, 
60, 3, MN203, 8, 1202, 4.7, -4.5, 0, 3.92, 3.92, 0.05, 0, 
60, 3, MN204, 9, 14335, 4.7, -4.5, 0, 3.2, 3.2, 0.05, 0, 
60, 3, MN300, 10, 8832, 4.5, -3.4, 0, 5.17, 5.17, 0.05, 0, 
60, 3, MN301, 11, 41134, 4.5, -3.4, 0, 4.41, 4.41, 0.05, 0, 
60, 3, MN302, 12, 61583, 4.5, -3.4, 0, 3.77, 3.77, 0.05, 0, 
60, 3, MN303, 13, 10582, 4.5, -3.4, 0, 3.98, 3.98, 0.05, 0, 
60, 3, MN304, 14, 29110, 4.5, -3.4, 0, 5.04, 5.04, 0.05, 0, 
60, 3, MN400, 15, 1544, 4.5, -3.7, 0, 4.64, 4.64, 0.05, 0, 
60, 3, MN401, 16, 15305, 4.5, -3.7, 0, 4.97, 4.97, 0.05, 0, 
60, 3, MN402, 17, 27990, 4.5, -3.7, 0, 3.22, 3.22, 0.05, 0, 
60, 3, MN403, 18, 1292, 4.5, -3.7, 0, 4.74, 4.74, 0.05, 0, 
60, 3, MN404, 19, 108539, 4.5, -3.7, 0, 4.48, 4.48, 0.05, 0, 
60, 3, MN500, 20, 55, 4.5, -3.5, 0, 7.14, 7.14, 0.05, 0, 
60, 3, MN504, 21, 14401, 4.5, -3.5, 0, 5.5, 5.5, 0.05, 0, 
60, 4, MN101, 1, 10773, 3.7, 3.6, 3.62, 7.89, 4.26, 0.05, 0, 
60, 4, MN102, 2, 8590, 3.7, 3.6, 4.21, 5.56, 1.34, 0.05, 0.13, 
60, 4, MN103, 3, 8809, 3.7, 3.6, 5.31, 5.46, 0.15, 0.05, 0, 
60, 4, MN104, 4, 5138, 3.7, 3.6, 4.22, 6.39, 2.17, 0.05, 0, 
60, 4, MN200, 5, 7713, 4.7, 3.1, 3.57, 7.76, 4.19, 0.05, 0, 
60, 4, MN201, 6, 42783, 4.7, 3.1, 2.34, 6.11, 3.76, 0.05, 0, 
60, 4, MN202, 7, 17504, 4.7, 3.1, 2.24, 5.24, 3, 0.05, 0, 
60, 4, MN203, 8, 1202, 4.7, 3.1, 6.9, 4.09, -2.82, 0.05, 0, 
60, 4, MN204, 9, 14335, 4.7, 3.1, 3.88, 3.61, -0.27, 0.05, 0, 
60, 4, MN300, 10, 8832, 3.6, 4.2, 5.02, 8.13, 3.11, 0.05, 0, 
60, 4, MN301, 11, 41134, 3.6, 4.2, 3.46, 6.94, 3.48, 0.05, 0, 
60, 4, MN302, 12, 61583, 3.6, 4.2, 3.02, 5.97, 2.94, 0.05, 0.13, 
60, 4, MN303, 13, 10582, 3.6, 4.2, 4.31, 6.29, 1.97, 0.05, 0, 
60, 4, MN304, 14, 29110, 3.6, 4.2, 3.09, 7.97, 4.88, 0.05, 0, 
60, 4, MN400, 15, 1544, 4.4, 4, 2.87, 7.42, 4.55, 0.05, 0, 
60, 4, MN401, 16, 15305, 4.4, 4, 3.23, 7.91, 4.67, 0.05, 0, 
60, 4, MN402, 17, 27990, 4.4, 4, 2.25, 5.18, 2.93, 0.05, 0, 
60, 4, MN403, 18, 1292, 4.4, 4, 5.89, 7.53, 1.64, 0.05, 0, 
60, 4, MN404, 19, 108539, 4.4, 4, 2.96, 6.38, 3.42, 0.05, 0, 
60, 4, MN500, 20, 55, 3.6, 4.4, 2.16, 11.41, 9.25, 0.04, 0, 
60, 4, MN504, 21, 14401, 3.6, 4.4, 3.69, 8.89, 5.2, 0.04, 0, 
60, 5, MN101, 1, 10773, 8.3, 16.7, 14.19, 17.47, 3.28, 0.07, 0, 
60, 5, MN102, 2, 8590, 8.3, 16.7, 19.71, 13.68, -6.04, 0.07, 0.21, 
60, 5, MN103, 3, 8809, 8.3, 16.7, 20.67, 12.07, -8.6, 0.07, 0.2, 
60, 5, MN104, 4, 5138, 8.3, 16.7, 25.42, 14.22, -11.2, 0.07, 0.16, 
60, 5, MN200, 5, 7713, 7.2, 17.6, 18.02, 18.78, 0.76, 0.07, 0.16, 
60, 5, MN201, 6, 42783, 7.2, 17.6, 15.71, 15.05, -0.66, 0.07, 0.15, 
60, 5, MN202, 7, 17504, 7.2, 17.6, 14.67, 12.95, -1.72, 0.07, 0.21, 
60, 5, MN203, 8, 1202, 7.2, 17.6, 27.1, 14.78, -12.32, 0.07, 0.21, 
60, 5, MN204, 9, 14335, 7.2, 17.6, 23.08, 12.3, -10.78, 0.07, 0.22, 
60, 5, MN300, 10, 8832, 8.6, 17.5, 19.94, 18.13, -1.81, 0.07, 0.19, 
60, 5, MN301, 11, 41134, 8.6, 17.5, 18.01, 15.59, -2.42, 0.07, 0.14, 
60, 5, MN302, 12, 61583, 8.6, 17.5, 16.06, 13.55, -2.5, 0.07, 0.21, 
60, 5, MN303, 13, 10582, 8.6, 17.5, 20.55, 14.13, -6.42, 0.07, 0.19, 
60, 5, MN304, 14, 29110, 8.6, 17.5, 19.19, 17.96, -1.23, 0.07, 0.17, 
60, 5, MN400, 15, 1544, 8.4, 18, 35.07, 17.33, -17.74, 0.07, 0.18, 
60, 5, MN401, 16, 15305, 8.4, 18, 16.34, 18.49, 2.15, 0.07, 0.25, 
60, 5, MN402, 17, 27990, 8.4, 18, 14.83, 12.53, -2.31, 0.07, 0.28, 
60, 5, MN403, 18, 1292, 8.4, 18, 31.71, 17.44, -14.27, 0.07, 0.18, 
60, 5, MN404, 19, 108539, 8.4, 18, 20.89, 16.95, -3.94, 0.07, 0.2, 
60, 5, MN500, 20, 55, 9.6, 18.3, 13.65, 26.15, 12.5, 0.08, 0.15, 
60, 5, MN504, 21, 14401, 9.6, 18.3, 21.07, 20.97, -0.1, 0.08, 0.24, 
60, 6, MN101, 1, 10773, 10.8, 18.8, 32.33, 19.46, -12.87, 0.09, 0, 
60, 6, MN102, 2, 8590, 10.8, 18.8, 24, 15.15, -8.85, 0.09, 0.1, 
60, 6, MN103, 3, 8809, 10.8, 18.8, 23.5, 13.38, -10.12, 0.09, 0.11, 
60, 6, MN104, 4, 5138, 10.8, 18.8, 30.44, 15.84, -14.6, 0.09, 0.1, 
60, 6, MN200, 5, 7713, 9.3, 18.7, 31.42, 19.51, -11.91, 0.08, 0, 
60, 6, MN201, 6, 42783, 9.2, 18.7, 31.4, 15.6, -15.8, 0.08, 0.09, 
60, 6, MN202, 7, 17504, 9.2, 18.7, 24.16, 13.45, -10.71, 0.08, 0.13, 
60, 6, MN203, 8, 1202, 9.2, 18.7, 27.96, 15.32, -12.63, 0.08, 0, 
60, 6, MN204, 9, 14335, 9.2, 18.7, 24.85, 12.73, -12.12, 0.08, 0, 
60, 6, MN300, 10, 8832, 11.9, 19.5, 35.18, 19.93, -15.24, 0.09, 0, 
60, 6, MN301, 11, 41134, 11.9, 19.5, 37.32, 17.09, -20.23, 0.09, 0.09, 
60, 6, MN302, 12, 61583, 11.9, 19.5, 25.71, 14.87, -10.84, 0.09, 0.12, 
60, 6, MN303, 13, 10582, 11.9, 19.5, 30.62, 15.52, -15.1, 0.09, 0.12, 
60, 6, MN304, 14, 29110, 11.9, 19.5, 35.33, 19.8, -15.53, 0.09, 0.15, 
60, 6, MN400, 15, 1544, 10.5, 19.4, 38.52, 18.49, -20.03, 0.09, 0, 
60, 6, MN401, 16, 15305, 10.5, 19.4, 33.01, 19.65, -13.36, 0.09, 0, 
60, 6, MN402, 17, 27990, 10.5, 19.4, 21.66, 13.33, -8.33, 0.09, 0.18, 
60, 6, MN403, 18, 1292, 10.5, 19.4, 36.24, 18.53, -17.71, 0.09, 0, 
60, 6, MN404, 19, 108539, 10.5, 19.4, 33.3, 18.06, -15.24, 0.09, 0.12, 
60, 6, MN500, 20, 55, 11.4, 19.8, 55.54, 27.86, -27.68, 0.09, 0, 
60, 6, MN504, 21, 14401, 11.4, 19.8, 38.8, 22.5, -16.3, 0.09, 0.13, 
70, 7, MN101, 1, 10773, 7.6, 26.3, 24.08, 31.33, 7.25, 0.07, 0, 
70, 7, MN102, 2, 8590, 7.6, 26.3, 15.25, 23.54, 8.29, 0.07, 0.08, 
70, 7, MN103, 3, 8809, 7.6, 26.3, 16.03, 20.89, 4.86, 0.07, 0.02, 
70, 7, MN104, 4, 5138, 7.6, 26.3, 20.57, 24.53, 3.96, 0.07, 0, 
70, 7, MN200, 5, 7713, 7.4, 27.3, 19.84, 32.24, 12.39, 0.07, 0, 
70, 7, MN201, 6, 42783, 7.4, 27.3, 20.28, 25.98, 5.69, 0.07, 0, 
70, 7, MN202, 7, 17504, 7.4, 27.3, 16.41, 22.64, 6.23, 0.07, 0, 
70, 7, MN203, 8, 1202, 7.4, 27.3, 14.33, 26.6, 12.27, 0.07, 0, 
70, 7, MN204, 9, 14335, 7.4, 27.3, 13.99, 22.04, 8.05, 0.07, 0, 
70, 7, MN300, 10, 8832, 7.8, 27.1, 18.76, 31.36, 12.6, 0.07, 0, 
70, 7, MN301, 11, 41134, 7.8, 27.1, 21.61, 27.51, 5.9, 0.07, 0, 
70, 7, MN302, 12, 61583, 7.8, 27.1, 14.4, 23.09, 8.69, 0.07, 0.09, 
70, 7, MN303, 13, 10582, 7.8, 27.1, 16.59, 24.97, 8.37, 0.07, 0, 
70, 7, MN304, 14, 29110, 7.8, 27.1, 21.86, 31.56, 9.69, 0.07, 0, 
70, 7, MN400, 15, 1544, 7.7, 27.7, 24.04, 29.6, 5.56, 0.07, 0, 
70, 7, MN401, 16, 15305, 7.7, 27.7, 18.18, 34.06, 15.88, 0.07, 0, 
70, 7, MN402, 17, 27990, 7.7, 27.7, 13.02, 21.57, 8.54, 0.07, 0.06, 
70, 7, MN403, 18, 1292, 7.7, 27.7, 18.67, 31.76, 13.09, 0.07, 0, 
70, 7, MN404, 19, 108539, 7.7, 27.7, 19.82, 29.4, 9.58, 0.07, 0, 
70, 7, MN500, 20, 55, 6.8, 28, 23.52, 43.87, 20.35, 0.06, 0, 
70, 7, MN504, 21, 14401, 6.8, 28, 18.78, 34.95, 16.17, 0.06, 0, 
70, 8, MN101, 1, 10773, 9.5, 24.5, 33.24, 27.11, -6.13, 0.08, 0, 
70, 8, MN102, 2, 8590, 9.5, 24.5, 28.98, 20.17, -8.81, 0.08, 0.13, 
70, 8, MN103, 3, 8809, 9.5, 24.5, 20.57, 17.86, -2.71, 0.08, 0.03, 
70, 8, MN104, 4, 5138, 9.5, 24.5, 27.65, 21.05, -6.6, 0.08, 0, 
70, 8, MN200, 5, 7713, 10.2, 25.1, 37.57, 26.79, -10.78, 0.08, 0, 
70, 8, MN201, 6, 42783, 10.2, 25.1, 32.75, 21.49, -11.26, 0.08, 0.05, 
70, 8, MN202, 7, 17504, 10.2, 25.1, 26.73, 18.76, -7.97, 0.08, 0.06, 
70, 8, MN203, 8, 1202, 10.2, 25.1, 27.67, 21.96, -5.7, 0.08, 0, 
70, 8, MN204, 9, 14335, 10.2, 25.1, 25.18, 18.13, -7.05, 0.08, 0, 
70, 8, MN300, 10, 8832, 10.5, 25.4, 32.45, 27.01, -5.44, 0.08, 0, 
70, 8, MN301, 11, 41134, 10.5, 25.4, 35.46, 23.54, -11.92, 0.08, 0, 
70, 8, MN302, 12, 61583, 10.5, 25.4, 30.31, 19.79, -10.51, 0.08, 0.14, 
70, 8, MN303, 13, 10582, 10.5, 25.4, 26.83, 21.42, -5.41, 0.08, 0, 
70, 8, MN304, 14, 29110, 10.5, 25.4, 30.97, 27.28, -3.69, 0.08, 0.01, 
70, 8, MN400, 15, 1544, 10.5, 25.7, 38.78, 24.96, -13.82, 0.08, 0.06, 
70, 8, MN401, 16, 15305, 10.5, 25.7, 33.78, 28.88, -4.9, 0.08, 0, 
70, 8, MN402, 17, 27990, 10.5, 25.7, 23.19, 18.22, -4.97, 0.08, 0.14, 
70, 8, MN403, 18, 1292, 10.5, 25.7, 33.27, 26.74, -6.53, 0.08, 0, 
70, 8, MN404, 19, 108539, 10.5, 25.7, 27.22, 24.88, -2.34, 0.08, 0.01, 
70, 8, MN500, 20, 55, 12, 26, 48.23, 37.13, -11.1, 0.09, 0.12, 
70, 8, MN504, 21, 14401, 12, 26, 39.46, 29.59, -9.88, 0.09, 0.13, 
70, 9, MN101, 1, 10773, 13.9, 16.2, 32.13, 17.23, -14.9, 0.1, 0.14, 
70, 9, MN102, 2, 8590, 13.9, 16.2, 47.42, 12.79, -34.63, 0.1, 0.17, 
70, 9, MN103, 3, 8809, 13.9, 16.2, 41.06, 11.4, -29.67, 0.1, 0.14, 
70, 9, MN104, 4, 5138, 13.9, 16.2, 39.4, 13.2, -26.2, 0.1, 0.11, 
70, 9, MN200, 5, 7713, 10.8, 16.6, 49.2, 16.99, -32.2, 0.09, 0, 
70, 9, MN201, 6, 42783, 10.8, 16.6, 40.5, 13.58, -26.92, 0.09, 0.1, 
70, 9, MN202, 7, 17504, 10.8, 16.6, 34.85, 11.66, -23.19, 0.09, 0.13, 
70, 9, MN203, 8, 1202, 10.8, 16.6, 42.17, 14, -28.18, 0.09, 0, 
70, 9, MN204, 9, 14335, 10.8, 16.6, 36.62, 11.34, -25.28, 0.09, 0, 
70, 9, MN300, 10, 8832, 11.8, 16.9, 48.9, 17.17, -31.73, 0.09, 0, 
70, 9, MN301, 11, 41134, 11.8, 16.9, 43.84, 15.04, -28.8, 0.09, 0, 
70, 9, MN302, 12, 61583, 11.8, 16.9, 41.66, 12.54, -29.12, 0.09, 0.14, 
70, 9, MN303, 13, 10582, 11.8, 16.9, 41.77, 13.38, -28.39, 0.09, 0, 
70, 9, MN304, 14, 29110, 11.8, 16.9, 40.91, 17, -23.91, 0.09, 0.11, 
70, 9, MN400, 15, 1544, 11.1, 17.2, 44.34, 15.29, -29.05, 0.09, 0, 
70, 9, MN401, 16, 15305, 11.1, 17.2, 45.37, 18.04, -27.33, 0.09, 0, 
70, 9, MN402, 17, 27990, 11.1, 17.2, 35.71, 11.22, -24.49, 0.09, 0.19, 
70, 9, MN403, 18, 1292, 11.1, 17.2, 47.62, 16.83, -30.79, 0.09, 0, 
70, 9, MN404, 19, 108539, 11.1, 17.2, 42.13, 15.49, -26.64, 0.09, 0.09, 
70, 9, MN500, 20, 55, 10.1, 17.8, 62.66, 23.64, -39.02, 0.08, 0, 
70, 9, MN504, 21, 14401, 10.1, 17.8, 47.21, 19.01, -28.2, 0.08, 0, 
70, 10, MN101, 1, 10773, 3.3, 9.6, 14.59, 11.56, -3.03, 0.04, 0, 
70, 10, MN102, 2, 8590, 3.3, 9.6, 12.74, 8.75, -3.99, 0.04, 0, 
70, 10, MN103, 3, 8809, 3.3, 9.6, 18.57, 7.85, -10.72, 0.04, 0, 
70, 10, MN104, 4, 5138, 3.3, 9.6, 17.9, 8.98, -8.92, 0.04, 0, 
70, 10, MN200, 5, 7713, 2.8, 9.7, 20.47, 11.52, -8.95, 0.04, 0, 
70, 10, MN201, 6, 42783, 2.8, 9.7, 17.03, 9.14, -7.89, 0.04, 0, 
70, 10, MN202, 7, 17504, 2.8, 9.7, 14.67, 7.89, -6.78, 0.04, 0, 
70, 10, MN203, 8, 1202, 2.8, 9.7, 22.24, 9.49, -12.75, 0.04, 0, 
70, 10, MN204, 9, 14335, 2.8, 9.7, 16.84, 7.62, -9.22, 0.04, 0, 
70, 10, MN300, 10, 8832, 3.1, 10.4, 23.08, 11.84, -11.24, 0.04, 0, 
70, 10, MN301, 11, 41134, 3.1, 10.4, 21.24, 10.36, -10.88, 0.04, 0, 
70, 10, MN302, 12, 61583, 3.1, 10.4, 15.94, 8.68, -7.26, 0.04, 0, 
70, 10, MN303, 13, 10582, 3.1, 10.4, 19.74, 9.22, -10.53, 0.04, 0, 
70, 10, MN304, 14, 29110, 3.1, 10.4, 18.85, 11.62, -7.23, 0.04, 0, 
70, 10, MN400, 15, 1544, 2.9, 10.5, 19.05, 10.31, -8.74, 0.04, 0, 
70, 10, MN401, 16, 15305, 2.9, 10.5, 19.69, 12.22, -7.47, 0.04, 0, 
70, 10, MN402, 17, 27990, 2.9, 10.5, 15.51, 7.64, -7.87, 0.04, 0, 
70, 10, MN403, 18, 1292, 2.9, 10.5, 24.39, 11.43, -12.96, 0.04, 0, 
70, 10, MN404, 19, 108539, 2.9, 10.5, 19.5, 10.5, -9.01, 0.04, 0, 
70, 10, MN500, 20, 55, 2.5, 11, 26.07, 16.23, -9.85, 0.04, 0, 
70, 10, MN504, 21, 14401, 2.5, 11, 23.25, 12.76, -10.49, 0.04, 0, 
70, 11, MN101, 1, 10773, 2.8, -3.4, 0, 5.22, 5.22, 0.04, 0, 
70, 11, MN102, 2, 8590, 2.8, -3.4, 0, 3.94, 3.94, 0.04, 0, 
70, 11, MN103, 3, 8809, 2.8, -3.4, 0, 3.6, 3.6, 0.04, 0, 
70, 11, MN104, 4, 5138, 2.8, -3.4, 0, 4.11, 4.11, 0.04, 0, 
70, 11, MN200, 5, 7713, 2.8, -4.3, 0, 4.92, 4.92, 0.04, 0, 
70, 11, MN201, 6, 42783, 2.8, -4.3, 0, 3.84, 3.84, 0.04, 0, 
70, 11, MN202, 7, 17504, 2.8, -4.3, 0, 3.32, 3.32, 0.04, 0, 
70, 11, MN203, 8, 1202, 2.8, -4.3, 0, 4.08, 4.08, 0.04, 0, 
70, 11, MN204, 9, 14335, 2.8, -4.3, 0, 3.23, 3.23, 0.04, 0, 
70, 11, MN300, 10, 8832, 2.7, -2.9, 0, 5.32, 5.32, 0.04, 0, 
70, 11, MN301, 11, 41134, 2.7, -2.9, 0, 4.63, 4.63, 0.04, 0, 
70, 11, MN302, 12, 61583, 2.7, -2.9, 0, 3.84, 3.84, 0.04, 0, 
70, 11, MN303, 13, 10582, 2.7, -2.9, 0, 4.1, 4.1, 0.04, 0, 
70, 11, MN304, 14, 29110, 2.7, -2.9, 0, 5.16, 5.16, 0.04, 0, 
70, 11, MN400, 15, 1544, 2.7, -3.5, 0, 4.43, 4.43, 0.04, 0, 
70, 11, MN401, 16, 15305, 2.7, -3.5, 0, 5.15, 5.15, 0.04, 0, 
70, 11, MN402, 17, 27990, 2.7, -3.5, 0, 3.19, 3.19, 0.04, 0, 
70, 11, MN403, 18, 1292, 2.7, -3.5, 0, 4.91, 4.91, 0.04, 0, 
70, 11, MN404, 19, 108539, 2.7, -3.5, 0, 4.47, 4.47, 0.04, 0, 
70, 11, MN500, 20, 55, 2.9, -3.1, 0, 6.93, 6.93, 0.04, 0, 
70, 11, MN504, 21, 14401, 2.9, -3.1, 0, 5.42, 5.42, 0.04, 0, 
70, 12, MN101, 1, 10773, 3.6, -4.1, 0, 4.95, 4.95, 0.05, 0, 
70, 12, MN102, 2, 8590, 3.6, -4.1, 0, 3.74, 3.74, 0.05, 0, 
70, 12, MN103, 3, 8809, 3.6, -4.1, 0, 3.42, 3.42, 0.05, 0, 
70, 12, MN104, 4, 5138, 3.6, -4.1, 0, 3.91, 3.91, 0.05, 0, 
70, 12, MN200, 5, 7713, 4.1, -4.1, 0, 4.96, 4.96, 0.05, 0, 
70, 12, MN201, 6, 42783, 4.1, -4.1, 0, 3.87, 3.87, 0.05, 0, 
70, 12, MN202, 7, 17504, 4.1, -4.1, 0, 3.34, 3.34, 0.05, 0, 
70, 12, MN203, 8, 1202, 4.1, -4.1, 0, 4.11, 4.11, 0.05, 0, 
70, 12, MN204, 9, 14335, 4.1, -4.1, 0, 3.26, 3.26, 0.05, 0, 
70, 12, MN300, 10, 8832, 3.6, -3.6, 0, 5.05, 5.05, 0.04, 0, 
70, 12, MN301, 11, 41134, 3.6, -3.6, 0, 4.39, 4.39, 0.04, 0, 
70, 12, MN302, 12, 61583, 3.6, -3.6, 0, 3.65, 3.65, 0.04, 0, 
70, 12, MN303, 13, 10582, 3.6, -3.6, 0, 3.9, 3.9, 0.04, 0, 
70, 12, MN304, 14, 29110, 3.6, -3.6, 0, 4.91, 4.91, 0.04, 0, 
70, 12, MN400, 15, 1544, 3.8, -3.6, 0, 4.42, 4.42, 0.05, 0, 
70, 12, MN401, 16, 15305, 3.8, -3.6, 0, 5.11, 5.11, 0.05, 0, 
70, 12, MN402, 17, 27990, 3.8, -3.6, 0, 3.17, 3.17, 0.05, 0, 
70, 12, MN403, 18, 1292, 3.8, -3.6, 0, 4.88, 4.88, 0.05, 0, 
70, 12, MN404, 19, 108539, 3.8, -3.6, 0, 4.44, 4.44, 0.05, 0, 
70, 12, MN500, 20, 55, 3.4, -3.2, 0, 6.85, 6.85, 0.04, 0, 
70, 12, MN504, 21, 14401, 3.4, -3.2, 0, 5.37, 5.37, 0.04, 0, 
70, 1, MN101, 1, 10773, 3, -7.2, 0, 4.11, 4.11, 0.04, 0, 
70, 1, MN102, 2, 8590, 3, -7.2, 0, 3.1, 3.1, 0.04, 0, 
70, 1, MN103, 3, 8809, 3, -7.2, 0, 2.84, 2.84, 0.04, 0, 
70, 1, MN104, 4, 5138, 3, -7.2, 0, 3.26, 3.26, 0.04, 0, 
70, 1, MN200, 5, 7713, 2.1, -7.5, 0, 4.03, 4.03, 0.04, 0, 
70, 1, MN201, 6, 42783, 2.1, -7.5, 0, 3.14, 3.14, 0.04, 0, 
70, 1, MN202, 7, 17504, 2.1, -7.5, 0, 2.71, 2.71, 0.04, 0, 
70, 1, MN203, 8, 1202, 2.1, -7.5, 0, 3.34, 3.34, 0.04, 0, 
70, 1, MN204, 9, 14335, 2.1, -7.5, 0, 2.64, 2.64, 0.04, 0, 
70, 1, MN300, 10, 8832, 2.3, -6.3, 0, 4.29, 4.29, 0.04, 0, 
70, 1, MN301, 11, 41134, 2.3, -6.3, 0, 3.73, 3.73, 0.04, 0, 
70, 1, MN302, 12, 61583, 2.3, -6.3, 0, 3.1, 3.1, 0.04, 0, 
70, 1, MN303, 13, 10582, 2.3, -6.3, 0, 3.31, 3.31, 0.04, 0, 
70, 1, MN304, 14, 29110, 2.3, -6.3, 0, 4.17, 4.17, 0.04, 0, 
70, 1, MN400, 15, 1544, 2, -6.6, 0, 3.69, 3.69, 0.04, 0, 
70, 1, MN401, 16, 15305, 2, -6.6, 0, 4.23, 4.23, 0.04, 0, 
70, 1, MN402, 17, 27990, 2, -6.6, 0, 2.63, 2.63, 0.04, 0, 
70, 1, MN403, 18, 1292, 2, -6.6, 0, 4.05, 4.05, 0.04, 0, 
70, 1, MN404, 19, 108539, 2, -6.6, 0, 3.69, 3.69, 0.04, 0, 
70, 1, MN500, 20, 55, 1.8, -6.1, 0, 5.71, 5.71, 0.03, 0, 
70, 1, MN504, 21, 14401, 1.8, -6.1, 0, 4.48, 4.48, 0.03, 0, 
70, 2, MN101, 1, 10773, 0.4, -9.8, 0, 3.49, 3.49, 0.03, 0, 
